============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  1 um) ================================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 9276  1 .1980198E+07   1000220E-02 -.2855E+01 -.3836E+01   .9999997 -.0007265  .0001910
T 9277  1 .1989587E+07   1000133E-02 -.7440E+00 -.1552E+01   .9999973 -.0018204 -.0014476
T 9278  1 .1986887E+07   1000100E-02  .1507E+02  .1554E+02   .9999949  .0010152  .0030128
T 9279  1 .1985016E+07   1000205E-02 -.3559E+01  .2637E+00   .9999998 -.0005738  .0002867
T 9280  1 .1982827E+07   1000117E-02 -.6844E+01  .1706E+01   .9999986 -.0016572 -.0002595
T 9281  1 .1988588E+07   1000061E-02 -.2679E+02  .5011E+01   .9999968 -.0017053 -.0018697
T 9282  1 .1988690E+07   1000075E-02  .1493E+01 -.7552E+01   .9999996 -.0001034 -.0008427
T 9283  1 .1979011E+07   1000153E-02  .3961E+01 -.6713E+02   .9999464 -.0012124 -.0102868
T 9284  1 .1983767E+07   1000081E-02  .1750E+02 -.2680E+01   .9999986  .0016926 -.0001252
T 9285  1 .1983946E+07   1000087E-02  .7762E+02  .6068E+02   .9994192  .0280995  .0192791
T 9286  1 .1983505E+07   1000177E-02 -.6496E+00  .3297E+01   .9999952 -.0030690 -.0003294
T 9287  1 .1991102E+07   1000186E-02 -.1826E+01  .7116E+01   .9999996  .0000509  .0009129
T 9288  1 .1984735E+07   1000147E-02 -.8740E+01  .1222E+02   .9999940 -.0013635  .0031781
T 9289  1 .1983790E+07   1000152E-02 -.3897E+00  .1853E+00   .9999999  .0003140 -.0004384
T 9290  1 .1984978E+07   1000216E-02 -.3613E+01  .1030E+02   .9999971 -.0008972  .0022294
T 9291  1 .1988152E+07   1000117E-02  .1397E+02  .3659E+02   .9999517 -.0000136  .0098279
T 9292  1 .1981112E+07   1000051E-02  .8066E+00  .4426E+01   .9999974 -.0006210  .0022168
T 9293  1 .1985210E+07   1000206E-02 -.1731E+02 -.1003E+02   .9999938 -.0028069 -.0021484
T 9294  1 .1983826E+07   1000006E-02  .6764E+00  .8774E+01   .9999909 -.0003000  .0042472
T 9295  1 .1985700E+07   1000183E-02  .2426E+01 -.1521E+02   .9999976 -.0019177 -.0010502
T 9296  1 .1985616E+07   1000022E-02 -.2717E+01  .4427E+01   .9999997 -.0000035 -.0007110
T 9297  1 .1987460E+07   1000106E-02  .6582E+01  .1734E+02   .9999958 -.0000457  .0029050
T 9298  1 .1984284E+07   1000136E-02  .8674E+01  .1239E+02   .9999844  .0007888  .0055375
T 9299  1 .1982201E+07   1000049E-02 -.6870E+01 -.4216E+01   .9999990 -.0005165 -.0012972
T 9300  1 .1985278E+07   1000201E-02 -.1933E+02  .6770E+01   .9999762 -.0063642  .0026742
T 9301  1 .1988290E+07   1000203E-02 -.5354E+01  .1963E+02   .9999930 -.0014390  .0034398
T 9302  1 .1987693E+07   1000213E-02 -.1187E+02 -.4370E+01   .9999901 -.0029703 -.0033048
T 9303  1 .1987304E+07   1000046E-02  .5047E+01  .1790E+02   .9999974 -.0011201  .0019805
T 9304  1 .1987208E+07   1000217E-02 -.4295E+01  .1701E+02   .9999948 -.0014533  .0028784
T 9305  1 .1978152E+07   1000191E-02  .1841E+01 -.3917E+01   .9999996  .0007101 -.0005196
T 9306  1 .1986101E+07   1000043E-02  .3312E+01 -.6149E+01   .9998751 -.0154343 -.0033955
T 9307  1 .1984543E+07   1000120E-02  .1276E+02  .2106E+01   .9999986  .0011386  .0012144
T 9308  1 .1983840E+07   1000215E-02  .1413E+02 -.5967E+00   .9999966  .0025854  .0003328
T 9309  1 .1982250E+07   1000210E-02  .1670E+01 -.2855E+01   .9999976  .0001606 -.0021985
T 9310  1 .1987866E+07   1000193E-02 -.1053E+02 -.3135E+01   .9999991 -.0012997 -.0004386
T 9311  1 .1986036E+07   1000199E-02  .7134E+01 -.3956E+01   .9999987  .0014054 -.0007864
T 9312  1 .1984532E+07   1000226E-02 -.7216E+01 -.5584E+01   .9999936 -.0021746 -.0028342
T 9313  1 .1988300E+07   1000210E-02  .4212E+01  .7514E+01   .9999982  .0005154  .0018375
T 9314  1 .1983109E+07   1000200E-02 -.6670E+00  .1150E+01   .9999990  .0006561  .0012881
T 9315  1 .1987517E+07   1000189E-02 -.9922E+01  .2330E+01   .9999853 -.0053554  .0008410
T 9316  1 .1984640E+07   1000190E-02  .1289E+02  .6623E+01   .9999899  .0027222  .0035755
T 9317  1 .1985033E+07   1000059E-02  .5326E+01 -.7466E+01   .9999954  .0002499 -.0030302
T 9318  1 .1982868E+07   1000130E-02  .3039E+00 -.5858E+01   .9999992 -.0003613 -.0012087
T 9319  1 .1984682E+07   1000159E-02  .7902E+01  .5236E+01   .9999981  .0016069  .0010908
T 9320  1 .1987122E+07   1000206E-02  .4982E+01 -.1037E+02   .9999859  .0014180 -.0051125
T 9321  1 .1988634E+07   1000137E-02 -.4433E+01  .6769E+00   .9999997 -.0000899 -.0008080
T 9322  1 .1988573E+07   1000166E-02 -.1038E+02  .1924E+02   .9999950 -.0008269  .0030595
T 9323  1 .1986174E+07   1000112E-02  .8994E+01 -.1691E+02   .9999908  .0026906 -.0033398
T 9324  1 .1984266E+07   1000131E-02 -.2690E+02  .1897E+02   .9999566 -.0057679  .0073203
T 9325  1 .1988232E+07   1000146E-02 -.3963E+01  .9029E+01   .9999970 -.0004273  .0024259
T 9326  1 .1979030E+07   1000042E-02  .1150E+02  .3643E+01   .9999954  .0016324  .0025677
T 9327  1 .1981576E+07   1000226E-02  .1095E+02  .1151E+01   .9999949  .0028440  .0014651
T 9328  1 .1988301E+07   1000103E-02 -.9815E+01 -.5208E+01   .9999929 -.0027916 -.0025194
T 9329  1 .1984344E+07   1000114E-02 -.5153E+01 -.2648E+01   .9999994 -.0010698 -.0003098
T 9330  1 .1989074E+07   1000028E-02  .4136E+01 -.2451E+01   .9999982  .0016186 -.0009913
T 9331  1 .1984040E+07   1000191E-02 -.2618E+01 -.4304E+00   .9999999 -.0001247 -.0000483
T 9332  1 .1986386E+07   1000064E-02 -.8272E+01  .7583E+01   .9999990 -.0013995  .0001069
T 9333  1 .1988204E+07   1000196E-02 -.1986E+01  .1352E+02   .9999944 -.0020184  .0026713
T 9334  1 .1983232E+07   1000110E-02  .1925E+02  .9658E+01   .9999951  .0030213  .0008667
T 9335  1 .1983390E+07   1000208E-02 -.6283E+01 -.2934E+01   .9999989 -.0015049 -.0001834
T 9336  1 .1984008E+07   1000126E-02  .7669E+00 -.4157E+00   .9999999  .0002865 -.0001406
T 9337  1 .1980755E+07   1000183E-02 -.7827E+00  .1763E+01   .9999999  .0000433 -.0003834
T 9338  1 .1984947E+07   1000083E-02  .6437E+01  .1210E+01   .9999986 -.0004174 -.0016460
T 9339  1 .1982954E+07   1000188E-02  .1810E+01  .2040E+00   .9999995  .0001063  .0010278
T 9340  1 .1982578E+07   1000162E-02 -.1596E+01 -.7538E+00   .9999995 -.0007833  .0006155
T 9341  1 .1978464E+07   1000210E-02 -.1149E+02  .1189E+02   .9999956 -.0026785  .0013116
T 9342  1 .1984813E+07   1000194E-02 -.1843E+02  .8764E+01   .9999824 -.0056808  .0016879
T 9343  1 .1985190E+07   1000111E-02  .4651E+00  .7290E+00   .9999995 -.0009112  .0003822
T 9344  1 .1987134E+07   1000034E-02 -.1973E+02  .1606E+02   .9999893 -.0041766  .0019931
T 9345  1 .1987286E+07   1000063E-02 -.1128E+01  .3119E+01   .9999989 -.0010921  .0009811
T 9346  1 .1989391E+07   1000080E-02  .1674E+01 -.4763E+01   .9999957  .0001919 -.0029178
T 9347  1 .1984097E+07   1000169E-02  .1911E+01 -.1133E+02   .9999994  .0005149 -.0009255
T 9348  1 .1987042E+07   1000197E-02  .5169E+01  .2742E+00   .9999993 -.0002248 -.0011700
T 9349  1 .1982523E+07   1000021E-02  .4921E+01  .1661E+02   .9999985  .0007594  .0015517
T 9350  1 .1987456E+07   1000000E-02 -.2598E+02  .1772E+02   .9999776 -.0051106  .0043122
T 9351  1 .1984701E+07   1000002E-02  .9401E+01  .1118E+02   .9999934  .0020208  .0030040
T 9352  1 .1984568E+07   1000202E-02 -.1674E+01  .3554E+01   .9999992 -.0005502  .0011159
T 9353  1 .1986535E+07   1000096E-02 -.1814E+00  .1389E+02   .9999935 -.0009020  .0034968
T 9354  1 .1980096E+07   1000156E-02  .4223E+00 -.4041E+00   .9999990 -.0013554  .0005008
T 9355  1 .1985467E+07   1000082E-02 -.1072E+02  .1766E+01   .9999976 -.0018008  .0012730
T 9356  1 .1981830E+07   1000220E-02 -.4951E+01  .1203E+02   .9999916 -.0021431  .0035064
T 9357  1 .1985181E+07   1000106E-02 -.7075E+00  .6077E+01   .9999972 -.0017776  .0015565
T 9358  1 .1985625E+07   1000219E-02  .6146E+00 -.7067E+00   .9999997  .0007210  .0002652
T 9359  1 .1984741E+07   1000103E-02 -.3264E+01  .7621E+00   .9999998  .0001590  .0006036
T 9360  1 .1983389E+07   1000063E-02  .3889E+02  .1443E+02   .9999208  .0115176  .0050671
T 9361  1 .1989153E+07   1000208E-02 -.2511E+01 -.3826E+00   .9999995 -.0009226  .0003144
T 9362  1 .1987212E+07   1000066E-02  .7654E+01  .4283E+01   .9999969  .0021691  .0012230
T 9363  1 .1982759E+07   1000125E-02  .4117E+01  .1012E+02   .9999986  .0000907  .0016514
T 9364  1 .1987802E+07   1000103E-02  .7719E+01 -.2593E+00   .9999981  .0012337 -.0015011
T 9365  1 .1983402E+07   1000165E-02  .3131E+01 -.2207E+01   .9999989 -.0014911  .0000922
T 9366  1 .1986952E+07   1000095E-02  .5657E+00  .1289E+02   .9999975  .0002964  .0022135
T 9367  1 .1982255E+07   1000155E-02 -.2797E+01  .5891E+01   .9999989 -.0001830  .0014666
T 9368  1 .1985019E+07   1000004E-02 -.3010E+01  .2136E+00   .9999992 -.0011642 -.0003948
T 9369  1 .1982265E+07   1000214E-02 -.6954E+01  .8293E+01   .9999980 -.0017779 -.0008685
T 9370  1 .1983045E+07   1000213E-02 -.4879E+01  .1482E+01   .9999958 -.0022985  .0017420
T 9371  1 .1986275E+07   1000042E-02 -.9152E+01 -.1287E+02   .9999924 -.0022438 -.0031888
T 9372  1 .1982995E+07   1000226E-02 -.9722E+01  .9482E+01   .9999948 -.0025219  .0019950
T 9373  1 .1979237E+07   1000000E-02  .3600E+01  .4377E+01   .9999975  .0012335  .0018405
T 9374  1 .1985468E+07   1000175E-02  .2083E+01  .2784E+02   .9999505 -.0006279  .0099332
T 9375  1 .1983782E+07   1000008E-02 -.5776E+01  .1581E+02   .9999892 -.0024716  .0039453
T 9376  1 .1985396E+07   1000016E-02 -.5337E+00  .8111E+00   .9999990  .0007355 -.0012465
T 9377  1 .1980894E+07   1000112E-02 -.1110E+02 -.5409E+01   .9999941 -.0033429 -.0008106
T 9378  1 .1976260E+07   1000154E-02 -.3250E+01  .9976E+00   .9999995 -.0008516  .0005059
T 9379  1 .1979089E+07   1000061E-02 -.5383E+01  .1516E+01   .9999998 -.0004460  .0005095
T 9380  1 .1984214E+07   1000016E-02 -.1526E+01  .2128E+01   .9999990 -.0008464  .0011540
T 9381  1 .1985647E+07   1000164E-02  .5795E+01  .3050E+01   .9999968  .0024907  .0003383
T 9382  1 .1979555E+07   1000096E-02  .1420E+02 -.1100E+02   .9999636  .0065921 -.0054135
T 9383  1 .1981644E+07   1000120E-02 -.1659E+02  .7195E+00   .9999925 -.0038211 -.0005810
T 9384  1 .1986308E+07   1000179E-02  .6978E+01  .2319E+01   .9999990  .0014297  .0001971
T 9385  1 .1982308E+07   1000220E-02 -.2094E+01  .1067E+02   .9999936 -.0026489  .0023863
T 9386  1 .1980393E+07   1000013E-02 -.7939E+00  .3480E+00   .9999997  .0006457 -.0005080
T 9387  1 .1984341E+07   1000002E-02  .1239E+02 -.1010E+01   .9999920  .0035638  .0018285
T 9388  1 .1988295E+07   1000047E-02 -.7438E+00  .1076E+00   .9999997 -.0007436 -.0002076
T 9389  1 .1983347E+07   1000009E-02  .1370E+02 -.3343E+02   .9999876  .0019087 -.0046079
T 9390  1 .1986646E+07   1000198E-02 -.7447E+00 -.2243E+01   .9999997 -.0007763 -.0000988
T 9391  1 .1980932E+07   1000177E-02 -.4374E+01  .2144E+02   .9999941  .0010008  .0032782
T 9392  1 .1987809E+07   1000217E-02  .4338E+01  .1927E+02   .9999956 -.0027230  .0011931
T 9393  1 .1978913E+07   1000032E-02 -.3297E+01 -.4939E+00   .9999997 -.0006440  .0003272
T 9394  1 .1983783E+07   1000075E-02  .1794E+01 -.2957E+01   .9999973  .0011692 -.0020304
T 9395  1 .1988345E+07   1000224E-02  .7671E+01 -.8510E+01   .9999989 -.0008402  .0012227
T 9396  1 .1985096E+07   1000194E-02 -.7940E-01  .9275E+01   .9999943 -.0008767  .0032708
T 9397  1 .1983446E+07   1000029E-02 -.1592E+00  .1318E+00   .9999997 -.0005488  .0005936
T 9398  1 .1985463E+07   1000188E-02  .1241E+01  .1299E+01   .9999994  .0003790  .0009882
T 9399  1 .1983317E+07   1000186E-02  .8333E+00  .5682E+00   .9999998  .0003581 -.0004176
T 9400  1 .1984489E+07   1000129E-02  .4269E+00  .3350E+01   .9999937  .0022257  .0027470
T 9401  1 .1979524E+07   1000207E-02  .1035E+01  .8820E+00   .9999999 -.0002555 -.0000273
T 9402  1 .1982100E+07   1000136E-02  .1894E+01 -.1265E+02   .9999979  .0004874 -.0019682
T 9403  1 .1986205E+07   1000153E-02 -.1215E+01  .1618E+02   .9999928  .0007493  .0037294
T 9404  1 .1985675E+07   1000004E-02 -.2451E+01 -.6688E+01   .9999913 -.0000959 -.0041667
T 9405  1 .1987001E+07   1000198E-02  .2429E+01 -.2275E+01   .9999998 -.0005959 -.0002568
T 9406  1 .1982013E+07   1000177E-02  .8162E+01  .1405E+02   .9999997  .0006718  .0002395
T 9407  1 .1981721E+07   1000004E-02 -.8704E+01  .1772E+02   .9999948 -.0002973  .0031969
T 9408  1 .1986444E+07   1000095E-02 -.3358E+01 -.7760E+01   .9999991 -.0008811 -.0009773
T 9409  1 .1986775E+07   1000217E-02  .9990E+01 -.4405E+01   .9999969  .0019489 -.0015243
T 9410  1 .1986144E+07   1000117E-02  .1847E+02 -.1837E+02   .9999871  .0040879 -.0030057
T 9411  1 .1985021E+07   1000016E-02  .1121E+02 -.1500E+02   .9999898  .0027007 -.0036252
T 9412  1 .1983823E+07   1000187E-02 -.1575E+02  .2174E+01   .9999962 -.0027224  .0005363
T 9413  1 .1988399E+07   1000115E-02 -.3315E+02  .4322E+00   .9999578 -.0090022  .0018091
T 9414  1 .1988117E+07   1000006E-02  .2053E+02  .4821E+01   .9999893  .0043287  .0016573
T 9415  1 .1988690E+07   1000171E-02 -.6457E+00 -.1330E+02   .9999952 -.0003884 -.0030861
T 9416  1 .1989890E+07   1000141E-02  .2304E+01  .6585E+01   .9999955  .0024998 -.0016703
T 9417  1 .1986499E+07   1000137E-02 -.1211E+01 -.3088E+01   .9999998 -.0002940 -.0005586
T 9418  1 .1982639E+07   1000104E-02 -.6392E+01  .9125E+01   .9999923 -.0019927  .0033717
T 9419  1 .1983843E+07   1000148E-02 -.5840E+01  .3513E+01   .9999984  .0005714  .0017201
T 9420  1 .1988434E+07   1000215E-02 -.6713E+01 -.6754E+01   .9999962 -.0012476 -.0024683
T 9421  1 .1984508E+07   1000174E-02 -.4559E+01 -.1086E+02   .9999957 -.0006741 -.0028660
T 9422  1 .1982946E+07   1000049E-02 -.1473E+02 -.7070E+01   .9999976 -.0018562 -.0011934
T 9423  1 .1983276E+07   1000137E-02 -.3311E+02  .2499E+02   .9998878 -.0122829  .0085765
T 9424  1 .1983406E+07   1000115E-02  .1207E+01  .7130E+01   .9999980  .0016512  .0011368
T 9425  1 .1988322E+07   1000222E-02  .8869E+00  .5298E+00   .9999984  .0007384  .0016231
T 9426  1 .1986626E+07   1000052E-02  .1603E+01  .1580E+02   .9999967 -.0004602  .0025116
T 9427  1 .1989886E+07   1000216E-02 -.2792E+01 -.6450E+00   .9999999 -.0005024  .0002096
T 9428  1 .1978553E+07   1000001E-02 -.1732E+02 -.4945E+01   .9999739 -.0072240  .0000503
T 9429  1 .1986475E+07   1000105E-02  .2835E+01  .2133E+02   .9999627  .0061585  .0060495
T 9430  1 .1982020E+07   1000065E-02  .3687E+01  .2150E+01   .9999999  .0001127 -.0001183
T 9431  1 .1986621E+07   1000145E-02  .6064E+01 -.3848E+01   .9999988  .0014241 -.0006811
T 9432  1 .1983396E+07   1000161E-02  .7701E+01 -.1516E+02   .9999930  .0002649 -.0037234
T 9433  1 .1985068E+07   1000222E-02 -.9880E+01  .4525E+01   .9999980  .0006075  .0018878
T 9434  1 .1987887E+07   1000221E-02  .1682E+01 -.1415E+02   .9999913  .0024246 -.0034083
T 9435  1 .1988132E+07   1000127E-02  .1422E+01 -.8331E+01   .9999827  .0004970 -.0058635
T 9436  1 .1983250E+07   1000226E-02 -.4065E+00  .6425E+01   .9999989 -.0005272  .0013906
T 9437  1 .1988281E+07   1000024E-02  .6383E+02  .5332E+02   .9997892  .0158788  .0130150
T 9438  1 .1984776E+07   1000034E-02 -.2826E+02  .2602E+02   .9999569 -.0065239  .0066008
T 9439  1 .1983280E+07   1000076E-02 -.7561E+01 -.1242E+01   .9999906 -.0030383 -.0030889
T 9440  1 .1987490E+07   1000214E-02  .1329E+02 -.2732E+01   .9999983  .0015904 -.0009181
T 9441  1 .1983338E+07   1000210E-02 -.1075E+02 -.5265E+01   .9999976 -.0019910 -.0009339
T 9442  1 .1985562E+07   1000139E-02 -.1714E+01 -.3489E+01   .9999993  .0011369  .0001229
T 9443  1 .1986741E+07   1000032E-02  .4637E+01 -.7521E+01   .9999971  .0014505 -.0019092
T 9444  1 .1982759E+07   1000225E-02  .7888E+01  .7606E+01   .9999976  .0010872  .0018920
T 9445  1 .1983459E+07   1000117E-02  .1857E+00 -.7729E+01   .9999938  .0010500 -.0033562
T 9446  1 .1987641E+07   1000159E-02  .1790E+01 -.9165E+01   .9999953  .0029716 -.0007843
T 9447  1 .1985607E+07   1000182E-02 -.5655E+01 -.3276E+01   .9999779 -.0061637 -.0025101
T 9448  1 .1987949E+07   1000075E-02  .4145E+00  .5566E+01   .9999985  .0000353  .0017581
T 9449  1 .1982958E+07   1000072E-02  .1646E+02 -.3848E+02   .9999819  .0010312 -.0059220
T 9450  1 .1983710E+07   1000223E-02 -.4408E+01 -.4231E+01   .9999963 -.0012474 -.0024169
T 9451  1 .1980807E+07   1000107E-02  .2303E+01 -.1558E+02   .9999758 -.0003885 -.0069519
T 9452  1 .1989556E+07   1000098E-02 -.5721E+00 -.3941E+01   .9999995  .0006435 -.0007183
T 9453  1 .1988364E+07   1000201E-02 -.7706E+01 -.2427E+01   .9999984 -.0013445 -.0011474
T 9454  1 .1984901E+07   1000117E-02  .5536E+00 -.1192E+02   .9999924 -.0008216 -.0038075
T 9455  1 .1984890E+07   1000204E-02 -.8355E+01 -.1946E+01   .9999997 -.0007165  .0004254
T 9456  1 .1987490E+07   1000121E-02 -.1771E+02 -.3395E-02   .9999933 -.0036519  .0000772
T 9457  1 .1984215E+07   1000007E-02  .6535E+01  .1964E+02   .9999901  .0016993  .0041027
T 9458  1 .1984397E+07   1000106E-02  .5353E+01  .7435E+01   .9999948  .0006922  .0031486
T 9459  1 .1990960E+07   1000144E-02  .7967E+01  .3427E+01   .9999973  .0021803  .0008386
T 9460  1 .1982209E+07   1000056E-02  .8844E+01  .8316E+01   .9999969  .0018589  .0016517
T 9461  1 .1991841E+07   1000079E-02 -.2575E+01 -.1302E+01   .9999996  .0008310 -.0004485
T 9462  1 .1988790E+07   1000099E-02 -.1261E+02  .5750E+00   .9999925 -.0031361 -.0022926
T 9463  1 .1988885E+07   1000007E-02  .5619E+01  .6203E+01   .9999998  .0004761  .0004914
T 9464  1 .1985513E+07   1000176E-02 -.2423E+02  .3599E+01   .9999521 -.0095989 -.0019026
T 9465  1 .1985486E+07   1000199E-02  .5737E-01 -.2062E+01   .9999993  .0010370 -.0005749
T 9466  1 .1985381E+07   1000158E-02  .5308E+01 -.7765E+01   .9999991  .0004125 -.0012495
T 9467  1 .1983091E+07   1000085E-02  .1644E+00 -.7279E+01   .9999989  .0000481 -.0014886
T 9468  1 .1983182E+07   1000197E-02 -.2313E+02  .5858E+00   .9999927 -.0038112  .0000369
T 9469  1 .1987125E+07   1000026E-02  .1668E+01 -.3295E+01   .9999998  .0002918 -.0006235
T 9470  1 .1984105E+07   1000087E-02 -.1252E+01 -.1175E+02   .9999910 -.0001425 -.0042470
T 9471  1 .1987393E+07   1000145E-02  .1511E+02 -.2064E+02   .9999926  .0023535 -.0030455
T 9472  1 .1988111E+07   1000062E-02  .4238E+01  .1333E+01   .9999970  .0014069  .0019995
T 9473  1 .1989081E+07   1000179E-02 -.1799E+02  .6330E+01   .9999938 -.0029941 -.0018555
T 9474  1 .1983612E+07   1000128E-02 -.3758E+01  .6187E+01   .9999915 -.0026141  .0031950
T 9475  1 .1983552E+07   1000092E-02 -.1113E+02  .3328E+01   .9999977 -.0020657  .0005044
T 9476  1 .1984539E+07   1000069E-02 -.1952E+01  .5862E+01   .9999980 -.0019046  .0005320
T 9477  1 .1979581E+07   1000083E-02  .6147E+01 -.2690E+01   .9999948  .0027883 -.0015912
T 9478  1 .1984885E+07   1000099E-02  .1785E+02 -.1492E+02   .9999934  .0030893 -.0019049
T 9479  1 .1988007E+07   1000100E-02 -.5380E+00 -.7090E+00   .9999998 -.0003424 -.0005030
T 9480  1 .1986297E+07   1000179E-02 -.1287E+02  .1957E+01   .9999984 -.0016552  .0006442
T 9481  1 .1984415E+07   1000075E-02 -.3510E+01  .9738E+01   .9999934 -.0012099  .0034309
T 9482  1 .1983170E+07   1000064E-02 -.7173E+00 -.3019E+01   .9999994 -.0009275 -.0006421
T 9483  1 .1984373E+07   1000205E-02 -.7267E+01 -.1488E+02   .9999946  .0001084 -.0032953
T 9484  1 .1982963E+07   1000086E-02  .3545E+01  .1199E+01   .9999998  .0005979 -.0000046
T 9485  1 .1979199E+07   1000098E-02  .7374E+01  .7313E+01   .9999927  .0023681  .0029960
T 9486  1 .1983522E+07   1000056E-02  .4941E+01  .5693E+01   .9999942  .0011192  .0032194
T 9487  1 .1986017E+07   1000207E-02 -.8919E+00 -.1584E+01   .9999988 -.0015211 -.0002925
T 9488  1 .1988587E+07   1000010E-02 -.1363E+02 -.5127E+01   .9999922 -.0038662 -.0007449
T 9489  1 .1985260E+07   1000018E-02 -.3327E+01 -.1877E+01   .9999970 -.0023103 -.0008676
T 9490  1 .1988661E+07   1000201E-02  .1913E+02  .6406E+01   .9999956  .0029239  .0005107
T 9491  1 .1982638E+07   1000109E-02 -.3023E+02 -.3133E+01   .9999712 -.0073652 -.0018387
T 9492  1 .1984624E+07   1000209E-02 -.5336E+01 -.5021E+00   .9999994 -.0008971  .0006828
T 9493  1 .1981181E+07   1000221E-02 -.6822E+01  .1031E+02   .9999817 -.0034294  .0049854
T 9494  1 .1986127E+07   1000122E-02  .3645E+01  .1583E+01   .9999999  .0003064  .0001912
T 9495  1 .1983537E+07   1000188E-02  .8253E+01  .4924E+01   .9999991 -.0002090  .0013295
T 9496  1 .1979552E+07   1000025E-02 -.3720E+01 -.9479E+00   .9999996 -.0008728 -.0001584
T 9497  1 .1987270E+07   1000115E-02  .2205E+02 -.2328E+02   .9999812  .0050084 -.0035507
T 9498  1 .1986033E+07   1000085E-02  .4373E+02 -.1447E+02   .9999796  .0062383 -.0013682
T 9499  1 .1981784E+07   1000164E-02  .4744E+01 -.1640E+01   .9999950  .0019995  .0024491
T 9500  1 .1989009E+07   1000061E-02  .9433E+00  .8264E+01   .9999977 -.0009338  .0019149
T 9501  1 .1981111E+07   1000003E-02  .9260E+01 -.2126E+02   .9999907 -.0030769 -.0030210
T 9502  1 .1980554E+07   1000205E-02  .1934E+01  .1088E+00   .9999999  .0002462 -.0003988
T 9503  1 .1987557E+07   1000158E-02 -.5019E+01  .1716E+01   .9999997  .0000968  .0007233
T 9504  1 .1985716E+07   1000015E-02  .1746E+02  .1899E+01   .9999989  .0010009 -.0011265
T 9505  1 .1982000E+07   1000031E-02  .1489E+01 -.8449E+00   .9999985 -.0012780 -.0011524
T 9506  1 .1987861E+07   1000175E-02  .1234E+02 -.2441E+02   .9999848  .0031727 -.0045172
T 9507  1 .1985821E+07   1000200E-02  .4750E+01  .6064E+00   .9999993  .0008714  .0008027
T 9508  1 .1987180E+07   1000108E-02  .7759E+01 -.1431E+00   .9999999 -.0001363 -.0001819
T 9509  1 .1987461E+07   1000175E-02  .1185E+02  .9793E+01   .9999817  .0013191  .0059122
T 9510  1 .1985558E+07   1000134E-02  .9187E+00 -.1728E+01   .9999999 -.0002800 -.0000660
T 9511  1 .1987328E+07   1000219E-02  .5762E+00 -.7243E+01   .9999940  .0003616 -.0034545
T 9512  1 .1980929E+07   1000217E-02 -.1663E+02  .2943E+01   .9999987 -.0001942  .0015780
T 9513  1 .1981672E+07   1000185E-02 -.2656E+01 -.5485E+00   .9999991 -.0013079 -.0003822
T 9514  1 .1985997E+07   1000093E-02  .3604E+00 -.1938E+01   .9999970 -.0015111  .0019450
