============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  40 um) ===============================
T 1638  1 .1313473E+07   4000019E-01 -.9462E+03  .3414E+04   .9998873 -.0074760  .0130224
T 1639  1 .1315838E+07   4000021E-01 -.8022E+04  .6614E+04   .9992383 -.0347276  .0178002
T 1640  1 .1301349E+07   4000020E-01  .2064E+03 -.9113E+03   .9998735  .0134760 -.0084544
T 1641  1 .1285624E+07   4000021E-01  .1287E+05  .1161E+04   .9806433  .1897633  .0482560
T 1642  1 .1315518E+07   4000006E-01 -.2926E+04 -.5898E+03   .9997314 -.0196716 -.0122576
T 1643  1 .1294301E+07   4000001E-01  .3780E+04 -.3532E+04   .9998212  .0188243 -.0017849
T 1644  1 .1354557E+07   4000017E-01  .6449E+03  .1814E+04   .9999962  .0025563  .0010325
T 1645  1 .1349857E+07   4000010E-01  .1925E+04  .4099E+04   .9996231  .0155088  .0226521
T 1646  1 .1313945E+07   4000017E-01  .7657E+03 -.3178E+04   .9995172  .0105473 -.0292265
T 1647  1 .1313131E+07   4000001E-01 -.1602E+05 -.1602E+05   .9950888 -.0678973 -.0720289
T 1648  1 .1330924E+07   4000019E-01  .1535E+03 -.3669E+04   .9999955 -.0029769 -.0003680
T 1649  1 .1311780E+07   4000023E-01  .1105E+04  .1172E+04   .9998617 -.0032269  .0163119
T 1650  1 .1305379E+07   4000021E-01  .3599E+03 -.1000E+04   .9999671  .0070346  .0040307
T 1651  1 .1268318E+07   4000022E-01 -.3250E+04 -.2893E+03   .9998742 -.0133058  .0086362
T 1652  1 .1275708E+07   4000014E-01 -.2209E+04 -.2111E+04   .9998627  .0110242 -.0123675
T 1653  1 .1295572E+07   4000013E-01 -.2621E+04 -.3426E+04   .9999003  .0063341 -.0126178
T 1654  1 .1320213E+07   4000012E-01  .8724E+03  .1493E+04   .9994478 -.0141953  .0300432
T 1655  1 .1326475E+07   4000015E-01 -.1736E+04  .9498E+03   .9999214 -.0103086 -.0071307
T 1656  1 .1299596E+07   4000011E-01  .9593E+03  .3944E+04   .9998471 -.0050860  .0167320
T 1657  1 .1301566E+07   4000021E-01  .2610E+04 -.4002E+03   .9998206  .0137051 -.0130728
T 1658  1 .1334130E+07   4000003E-01 -.3185E+04  .4614E+04   .9984309 -.0356643  .0431711
T 1659  1 .1292609E+07   4000013E-01  .7567E+04  .2373E+05   .9971548  .0021284  .0753513
T 1660  1 .1271836E+07   4000011E-01  .9987E+02  .4370E+04   .9988964  .0458901 -.0100067
T 1661  1 .1305531E+07   4000022E-01 -.3826E+04  .7499E+03   .9998566 -.0152355  .0073900
T 1662  1 .1349271E+07   4000013E-01 -.6805E+02 -.1154E+04   .9998115  .0124842 -.0148693
T 1663  1 .1281525E+07   4000007E-01  .2477E+04 -.1579E+04   .9998538  .0061615 -.0159525
T 1664  1 .1307219E+07   4000006E-01 -.7753E+04 -.7229E+04   .9982821 -.0541408 -.0223951
T 1665  1 .1313710E+07   4000014E-01  .3529E+03 -.1976E+04   .9995186  .0030554 -.0308760
T 1666  1 .1365442E+07   4000004E-01 -.3896E+04 -.7766E+04   .9990211 -.0386240 -.0215652
T 1667  1 .1325148E+07   4000016E-01 -.3781E+04 -.3568E+04   .9997802 -.0023061 -.0208388
T 1668  1 .1306408E+07   4000009E-01  .1602E+05  .6778E+04   .9987802  .0443572  .0216906
T 1669  1 .1364354E+07   4000001E-01  .4459E+04  .2068E+04   .9994890  .0298590  .0114113
T 1670  1 .1317791E+07   4000022E-01 -.2072E+05  .1238E+05   .9933381 -.0870127  .0755520
T 1671  1 .1339464E+07   4000006E-01  .1175E+04  .2059E+05   .9982648  .0163241  .0565763
T 1672  1 .1293791E+07   4000010E-01 -.1609E+04 -.5286E+04   .9997808 -.0065843 -.0198755
T 1673  1 .1379864E+07   4000000E-01  .2142E+04 -.4128E+04   .9998085  .0101925 -.0167084
T 1674  1 .1287829E+07   4000021E-01  .5317E+04  .3149E+04   .9998830  .0090550  .0123288
T 1675  1 .1323038E+07   4000012E-01 -.3135E+04  .4436E+04   .9996739 -.0180090  .0181021
T 1676  1 .1320743E+07   4000010E-01 -.2082E+04  .6154E+02   .9999090 -.0109935  .0078205
T 1677  1 .1325209E+07   4000005E-01 -.1537E+04  .7802E+04   .9992440 -.0256145  .0292473
T 1678  1 .1308391E+07   4000004E-01 -.1872E+04  .4408E+04   .9998753 -.0072148  .0140505
T 1679  1 .1326824E+07   4000021E-01 -.1738E+04 -.1781E+04   .9999553 -.0085015  .0041475
T 1680  1 .1315674E+07   4000012E-01  .3770E+04 -.4134E+04   .9997438  .0172755 -.0146243
T 1681  1 .1316516E+07   4000013E-01  .4861E+04 -.4684E+01   .9998316  .0144833  .0112721
T 1682  1 .1314523E+07   4000013E-01 -.3769E+04  .4342E+02   .9997186 -.0236663  .0016087
T 1683  1 .1340064E+07   4000002E-01 -.4345E+04 -.3863E+04   .9999097 -.0089986 -.0099806
T 1684  1 .1301419E+07   4000008E-01 -.1128E+04 -.1296E+04   .9999573  .0063344  .0067297
T 1685  1 .1297040E+07   4000003E-01 -.2644E+04  .8656E+04   .9997368 -.0109027  .0201875
T 1686  1 .1337983E+07   4000014E-01  .3444E+04  .3685E+03   .9993674 -.0083957 -.0345579
T 1687  1 .1306895E+07   4000021E-01  .2506E+03 -.2496E+04   .9998818  .0028317 -.0151149
T 1688  1 .1296702E+07   4000005E-01  .2245E+03  .1651E+05   .9969592  .0011639  .0779160
T 1689  1 .1304927E+07   4000012E-01  .2658E+04  .2196E+04   .9996671  .0219359  .0135821
T 1690  1 .1308866E+07   4000019E-01 -.3326E+04 -.7438E+04   .9993140 -.0279186 -.0243310
T 1691  1 .1322172E+07   4000009E-01 -.1980E+03 -.8580E+04   .9990531 -.0165644 -.0402303
T 1692  1 .1266754E+07   4000009E-01  .5203E+03 -.3343E+04   .9896338  .0981340 -.1048556
T 1693  1 .1308924E+07   4000022E-01  .4217E+04  .6241E+04   .9989668  .0421047  .0171017
T 1694  1 .1330240E+07   4000020E-01 -.1356E+05 -.1629E+05   .9977908 -.0449876 -.0488841
T 1695  1 .1298946E+07   4000019E-01  .3605E+04 -.3693E+04   .9992786  .0304316 -.0227182
T 1696  1 .1283670E+07   4000005E-01  .4763E+04  .1135E+04   .9999800  .0026475  .0057504
T 1697  1 .1333323E+07   4000002E-01 -.1639E+04  .3695E+03   .9999656 -.0074872 -.0035603
T 1698  1 .1299458E+07   4000003E-01 -.5635E+02  .5229E+04   .9999237 -.0120603 -.0026714
T 1699  1 .1306708E+07   4000001E-01  .8763E+04 -.8468E+04   .9929091  .0408766 -.1116276
T 1700  1 .1297195E+07   4000020E-01 -.3998E+03 -.1906E+04   .9997430  .0003460 -.0226661
T 1701  1 .1308369E+07   4000021E-01  .1164E+03  .4444E+04   .9999482 -.0098044 -.0027445
T 1702  1 .1334484E+07   4000021E-01  .2452E+04  .4529E+04   .9993278  .0277753  .0239261
T 1703  1 .1321811E+07   4000010E-01 -.2673E+04 -.2001E+04   .9999143 -.0037788 -.0125382
T 1704  1 .1302569E+07   4000006E-01  .2234E+04  .1842E+04   .9999709  .0055617  .0052281
T 1705  1 .1292708E+07   4000002E-01 -.1000E+04  .5301E+03   .9997417 -.0190649 -.0123691
T 1706  1 .1300104E+07   4000018E-01 -.2314E+04  .1615E+04   .9997421 -.0220839  .0052872
T 1707  1 .1340544E+07   4000006E-01  .1409E+04  .2797E+04   .9999345  .0074192  .0087185
T 1708  1 .1275373E+07   4000018E-01  .1493E+05 -.3507E+05   .9346818  .1716629 -.3112904
T 1709  1 .1275085E+07   4000007E-01  .5467E+04  .7640E+03   .9993064  .0369415 -.0046929
T 1710  1 .1293590E+07   4000016E-01  .3292E+04  .2468E+04   .9999565  .0081529  .0045284
T 1711  1 .1329409E+07   4000010E-01  .2243E+04 -.1310E+04   .9999988  .0013512 -.0007733
T 1712  1 .1255843E+07   4000020E-01 -.1874E+04  .4480E+04   .9999024 -.0095989  .0101466
T 1713  1 .1312273E+07   4000022E-01 -.2944E+04  .3070E+04   .9994580 -.0326838  .0039307
T 1714  1 .1275719E+07   4000009E-01  .1463E+04  .3045E+04   .9996503 -.0072738  .0254225
T 1715  1 .1310125E+07   4000015E-01 -.3853E+04  .7063E+04   .9984706  .0178567  .0523212
T 1716  1 .1299790E+07   4000017E-01 -.6852E+04  .2614E+04   .9996262 -.0273144  .0011842
T 1717  1 .1308796E+07   4000021E-01 -.4483E+03 -.5398E+04   .9998520 -.0048681 -.0165016
T 1718  1 .1312632E+07   4000007E-01 -.2450E+04 -.9095E+03   .9999059 -.0129706  .0044693
T 1719  1 .1321584E+07   4000021E-01 -.3006E+04 -.4424E+04   .9998970 -.0059850 -.0130446
T 1720  1 .1334318E+07   4000017E-01 -.2950E+03  .1017E+05   .9983848  .0036184  .0566991
T 1721  1 .1328959E+07   4000022E-01 -.5521E+03 -.1490E+04   .9999102 -.0125602 -.0046742
T 1722  1 .1347220E+07   4000001E-01 -.9571E+03  .4855E+04   .9993118  .0180072  .0324309
T 1723  1 .1289175E+07   4000017E-01  .3217E+04  .5188E+03   .9998931  .0146220 -.0002699
T 1724  1 .1290301E+07   4000007E-01  .2234E+04 -.1527E+04   .9998361  .0155871 -.0092128
T 1725  1 .1314737E+07   4000012E-01 -.7029E+04 -.5805E+03   .9987839 -.0489976 -.0054795
T 1726  1 .1286792E+07   4000021E-01  .3912E+04 -.9796E+03   .9998005  .0194716  .0044552
T 1727  1 .1235729E+07   4000005E-01  .8120E+02  .4162E+03   .9997944  .0008049 -.0202600
T 1728  1 .1302377E+07   4000013E-01  .3364E+03  .6961E+03   .9999937  .0035191  .0003467
T 1729  1 .1279272E+07   4000019E-01  .4149E+04 -.3624E+04   .9995019  .0121724 -.0291173
T 1730  1 .1321872E+07   4000016E-01  .2432E+04  .6098E+04   .9997246 -.0026065  .0233242
T 1731  1 .1275472E+07   4000016E-01 -.7195E+03  .1195E+04   .9999094 -.0121709  .0057486
T 1732  1 .1306699E+07   4000002E-01 -.6599E+03  .1855E+01   .9997705  .0057306  .0206415
T 1733  1 .1292073E+07   4000021E-01  .2882E+04 -.3252E+04   .9999030  .0078624 -.0114934
T 1734  1 .1323742E+07   4000020E-01 -.2629E+04  .1792E+03   .9997883 -.0204206  .0025390
T 1735  1 .1286929E+07   4000005E-01 -.5176E+04  .4985E+04   .9999859 -.0045752 -.0026864
T 1736  1 .1311847E+07   4000022E-01 -.1794E+04  .6923E+04   .9996784  .0027440  .0252098
T 1737  1 .1308069E+07   4000003E-01  .2252E+04 -.7465E+04   .9996523  .0035446 -.0261273
T 1738  1 .1271940E+07   4000008E-01  .2966E+04 -.8090E+03   .9995721  .0229350 -.0181560
T 1739  1 .1344526E+07   4000012E-01 -.3000E+03 -.6088E+04   .9999381 -.0078746 -.0078616
T 1740  1 .1337713E+07   4000010E-01 -.5996E+04 -.4690E+04   .9994837 -.0304588 -.0102292
T 1741  1 .1294580E+07   4000014E-01  .1980E+04 -.2687E+04   .9996252 -.0183637 -.0203021
T 1742  1 .1313740E+07   4000015E-01  .1143E+04 -.2978E+04   .9986756  .0364115 -.0363500
T 1743  1 .1310173E+07   4000021E-01 -.6243E+03 -.1733E+04   .9999601 -.0078515 -.0042645
T 1744  1 .1315582E+07   4000010E-01  .2130E+04 -.2358E+04   .9999141  .0080248 -.0103607
T 1745  1 .1309367E+07   4000017E-01 -.3979E+04  .3654E+04   .9997590 -.0213093  .0052756
T 1746  1 .1351157E+07   4000020E-01  .1352E+03 -.3445E+04   .9998826  .0050391 -.0144699
T 1747  1 .1260784E+07   4000019E-01  .2910E+04  .4424E+04   .9997730  .0045087  .0208238
T 1748  1 .1290846E+07   4000000E-01 -.7175E+04 -.1042E+05   .9993656 -.0166650 -.0314762
T 1749  1 .1281685E+07   4000015E-01 -.2396E+05  .9524E+04   .9942308 -.1017591  .0339148
T 1750  1 .1312331E+07   4000008E-01  .1001E+04 -.2991E+04   .9999758  .0051014 -.0047292
T 1751  1 .1289531E+07   4000012E-01 -.1407E+04  .6579E+03   .9999517 -.0095634  .0022461
T 1752  1 .1305770E+07   4000021E-01 -.3561E+04  .1964E+04   .9995358 -.0200937  .0229007
T 1753  1 .1274471E+07   4000007E-01  .7948E+03 -.7703E+04   .9999442  .0007366 -.0105412
T 1754  1 .1319804E+07   4000019E-01 -.1375E+04  .2768E+03   .9999684 -.0059088 -.0053135
T 1755  1 .1288900E+07   4000023E-01 -.1700E+04 -.2973E+04   .9996999 -.0235269 -.0068327
T 1756  1 .1308163E+07   4000020E-01 -.2213E+04  .9635E+03   .9999768 -.0033958  .0059067
T 1757  1 .1317215E+07   4000016E-01 -.1508E+03  .5941E+04   .9997038 -.0041876  .0239757
T 1758  1 .1303392E+07   4000017E-01  .6697E+04 -.4945E+04   .9996512  .0134240 -.0227418
T 1759  1 .1282994E+07   4000007E-01  .2137E+04 -.6832E+04   .9994972  .0026684 -.0315951
T 1760  1 .1319794E+07   4000003E-01  .7683E+03  .1733E+04   .9999516 -.0046764  .0086528
T 1761  1 .1323103E+07   4000001E-01  .5218E+04  .4988E+03   .9996651  .0258265  .0016282
T 1762  1 .1309931E+07   4000001E-01 -.1193E+04  .2843E+04   .9998580 -.0095433  .0138924
T 1763  1 .1312558E+07   4000008E-01  .1006E+04  .4787E+04   .9993794  .0260838  .0236756
T 1764  1 .1333522E+07   4000022E-01  .3119E+04  .3432E+03   .9999847  .0035616 -.0042357
T 1765  1 .1315040E+07   4000002E-01  .9653E+03 -.1913E+04   .9998173  .0169226 -.0088918
T 1766  1 .1337641E+07   4000019E-01  .2900E+04  .3775E+04   .9997474  .0131724  .0182132
T 1767  1 .1287852E+07   4000011E-01 -.1837E+04 -.1790E+03   .9999500  .0061493  .0078823
T 1768  1 .1303506E+07   4000022E-01 -.1651E+04 -.3648E+04   .9998882  .0045056 -.0142582
T 1769  1 .1277637E+07   4000002E-01  .8470E+04 -.3309E+04   .9988712  .0396464 -.0261628
T 1770  1 .1313230E+07   4000018E-01  .3635E+04  .3544E+03   .9998468  .0029711 -.0172487
T 1771  1 .1287314E+07   4000019E-01  .5430E+04  .2267E+04   .9995005  .0301963  .0093212
T 1772  1 .1313943E+07   4000013E-01 -.5597E+04 -.3022E+04   .9997817 -.0207745  .0022295
T 1773  1 .1327112E+07   4000006E-01 -.3292E+04 -.1954E+04   .9999051 -.0067822 -.0119920
T 1774  1 .1306703E+07   4000019E-01 -.1416E+03  .2630E+04   .9985088  .0154008  .0523744
T 1775  1 .1314561E+07   4000016E-01 -.1611E+04  .2880E+03   .9999910 -.0042421  .0001519
T 1776  1 .1311140E+07   4000015E-01 -.1011E+04 -.3323E+04   .9996644 -.0025602 -.0257799
T 1777  1 .1338233E+07   4000001E-01  .2273E+05  .8208E+04   .9979148  .0602841  .0230605
T 1778  1 .1351015E+07   4000006E-01 -.1798E+03  .2996E+04   .9999700  .0000090  .0077423
T 1779  1 .1310244E+07   4000014E-01  .3395E+03  .1543E+04   .9993799  .0195955  .0292561
T 1780  1 .1293856E+07   4000018E-01 -.5900E+02 -.2002E+04   .9998025 -.0088689 -.0177843
T 1781  1 .1346052E+07   4000017E-01  .1573E+04 -.6305E+03   .9999947  .0029746 -.0013471
T 1782  1 .1359502E+07   4000021E-01 -.9863E+04 -.8814E+03   .9982052 -.0597391 -.0041892
T 1783  1 .1311168E+07   4000002E-01  .1800E+04  .5119E+04   .9967393  .0707345  .0388252
T 1784  1 .1326407E+07   4000019E-01  .4786E+03  .4758E+04   .9995950 -.0027396  .0283242
T 1785  1 .1338899E+07   4000015E-01 -.1318E+04  .1185E+04   .9998682 -.0130364  .0096767
T 1786  1 .1305104E+07   4000016E-01 -.3343E+04 -.7031E+03   .9998804 -.0153303 -.0020623
T 1787  1 .1291139E+07   4000017E-01 -.5603E+04  .1787E+04   .9985410 -.0527700  .0114533
T 1788  1 .1292096E+07   4000004E-01 -.1407E+04 -.5279E+04   .9995673 -.0110500 -.0272615
T 1789  1 .1292768E+07   4000018E-01  .8664E+03 -.1400E+04   .9997645  .0127367 -.0175713
T 1790  1 .1300808E+07   4000013E-01 -.2064E+04  .6347E+04   .9987570 -.0395872  .0302880
T 1791  1 .1296371E+07   4000017E-01 -.1496E+04  .1988E+04   .9999374 -.0089724  .0066791
T 1792  1 .1313419E+07   4000021E-01 -.6497E+03  .4689E+04   .9996879  .0009959  .0249640
T 1793  1 .1313300E+07   4000013E-01  .7119E+04 -.2250E+04   .9998969 -.0131552 -.0057570
T 1794  1 .1304001E+07   4000008E-01  .1712E+03 -.1058E+04   .9999662  .0044795  .0069001
T 1795  1 .1302083E+07   4000022E-01  .5643E+04 -.1433E+04   .9998961  .0126261 -.0069601
T 1796  1 .1307642E+07   4000013E-01 -.4582E+02  .2583E+04   .9999529  .0047431 -.0084731
T 1797  1 .1276573E+07   4000019E-01  .3500E+04  .1972E+05   .9976352  .0053843  .0685204
T 1798  1 .1315188E+07   4000018E-01 -.4082E+05  .3915E+05   .9887906 -.1117777  .0989889
T 1799  1 .1334350E+07   4000005E-01 -.3708E+04 -.5337E+04   .9997352 -.0103346 -.0205626
T 1800  1 .1337221E+07   4000022E-01 -.5257E+03 -.9765E+03   .9996761 -.0243713  .0073364
T 1801  1 .1296256E+07   4000011E-01  .1951E+04  .1962E+04   .9999910  .0041435  .0009044
T 1802  1 .1322488E+07   4000021E-01  .5724E+04 -.3915E+04   .9986834  .0509317  .0061204
T 1803  1 .1287433E+07   4000022E-01 -.3522E+04  .5531E+04   .9998991 -.0137998 -.0033788
T 1804  1 .1277440E+07   4000019E-01 -.2808E+04 -.3080E+04   .9995804 -.0085604 -.0276722
T 1805  1 .1335411E+07   4000001E-01  .4627E+04 -.2495E+04   .9999779  .0059351  .0029896
T 1806  1 .1310630E+07   4000020E-01 -.1842E+04  .2275E+04   .9999660 -.0015294  .0080978
T 1807  1 .1350734E+07   4000018E-01  .5362E+04 -.1932E+04   .9994286  .0327241  .0084572
T 1808  1 .1339121E+07   4000018E-01  .1568E+04  .2026E+04   .9999312  .0089262 -.0076107
T 1809  1 .1328916E+07   4000002E-01 -.8843E+03 -.2012E+04   .9998690  .0011806 -.0161430
T 1810  1 .1289747E+07   4000022E-01 -.9980E+04  .2131E+05   .9977246 -.0293263  .0607085
T 1811  1 .1324337E+07   4000015E-01 -.1176E+04 -.3030E+04   .9999856 -.0006885 -.0053202
T 1812  1 .1273644E+07   4000006E-01 -.4882E+04 -.4206E+04   .9994076 -.0207161 -.0274822
T 1813  1 .1330162E+07   4000021E-01  .1304E+04 -.3463E+03   .9998843  .0136495  .0067164
T 1814  1 .1310531E+07   4000021E-01  .3012E+04  .1142E+05   .9989145  .0195170  .0422961
T 1815  1 .1282304E+07   4000008E-01  .9333E+03 -.4111E+04   .9964227  .0782635  .0318844
T 1816  1 .1312137E+07   4000007E-01  .1105E+04  .1163E+03   .9999841  .0036780 -.0042725
T 1817  1 .1294866E+07   4000021E-01  .2975E+04 -.5537E+04   .9975424  .0474392 -.0515620
T 1818  1 .1285425E+07   4000019E-01  .2230E+05 -.3227E+05   .8853902  .2519887 -.3906224
T 1819  1 .1286487E+07   4000019E-01 -.4981E+04 -.7298E+03   .9604987 -.2588847 -.1020832
T 1820  1 .1310756E+07   4000017E-01 -.9586E+04  .7651E+03   .9991173 -.0415067 -.0064687
T 1821  1 .1331993E+07   4000007E-01 -.5940E+04 -.3213E+04   .9999075 -.0133332 -.0026907
T 1822  1 .1293408E+07   4000014E-01 -.4515E+05 -.5660E+05   .9817273 -.1127075 -.1533251
T 1823  1 .1319064E+07   4000021E-01 -.2567E+04  .1943E+04   .9999451 -.0062553 -.0084038
T 1824  1 .1310810E+07   4000007E-01  .2121E+04  .5170E+04   .9999516  .0015529  .0097150
T 1825  1 .1305400E+07   4000000E-01 -.1762E+04  .2768E+04   .9998728 -.0159046  .0012042
T 1826  1 .1282421E+07   4000004E-01  .1113E+04 -.2745E+02   .9999480  .0024846  .0098880
T 1827  1 .1290536E+07   4000018E-01 -.2739E+03 -.4368E+04   .9995204 -.0189134 -.0245202
T 1828  1 .1264941E+07   4000012E-01 -.5094E+03  .3933E+04   .9992213  .0211230  .0333272
T 1829  1 .1301812E+07   4000014E-01  .4675E+04  .9415E+04   .9992919  .0162342  .0339442
T 1830  1 .1303999E+07   4000013E-01  .4613E+04  .5062E+04   .9996583  .0095921  .0243147
T 1831  1 .1332995E+07   4000002E-01 -.6529E+04  .2428E+04   .9995015 -.0309824  .0060759
T 1832  1 .1317808E+07   4000007E-01  .5316E+04 -.4187E+04   .9994639  .0183612 -.0271055
T 1833  1 .1304596E+07   4000019E-01  .4681E+04  .1055E+05   .9966729  .0528550  .0620442
T 1834  1 .1284029E+07   4000008E-01 -.2710E+04 -.5293E+04   .9996696 -.0146991 -.0210861
T 1835  1 .1315331E+07   4000015E-01  .1232E+04 -.3979E+04   .9997016 -.0106655 -.0219784
T 1836  1 .1323481E+07   4000003E-01  .6915E+03 -.1889E+04   .9998500  .0088819 -.0148722
T 1837  1 .1306829E+07   4000000E-01  .2114E+04  .4783E+04   .9994826  .0179301  .0267021
T 1838  1 .1291881E+07   4000016E-01 -.2395E+03  .5801E+04   .9995876  .0200206  .0205877
T 1839  1 .1316982E+07   4000009E-01  .3393E+04  .5986E+04   .9995379  .0192504  .0235262
T 1840  1 .1305341E+07   4000018E-01  .2032E+04 -.1375E+04   .9997674  .0053439 -.0208932
T 1841  1 .1343962E+07   4000022E-01  .1677E+04  .7804E+04   .9991999 -.0048886  .0396956
T 1842  1 .1287724E+07   4000014E-01 -.1425E+04 -.2232E+04   .9999189  .0119995 -.0042558
T 1843  1 .1293739E+07   4000021E-01  .9089E+04  .3328E+04   .9973146  .0628986  .0375156
T 1844  1 .1282361E+07   4000022E-01 -.1801E+04 -.5925E+04   .9994148  .0075292 -.0333657
T 1845  1 .1278551E+07   4000000E-01 -.3387E+04 -.2391E+04   .9997048 -.0137683 -.0200185
T 1846  1 .1346136E+07   4000011E-01 -.2271E+04 -.1167E+03   .9997738 -.0204191 -.0059587
T 1847  1 .1287452E+07   4000019E-01  .6068E+04 -.6747E+04   .9991940  .0300901 -.0265712
T 1848  1 .1268944E+07   4000016E-01 -.1105E+04 -.3866E+04   .9996383  .0018899 -.0268285
T 1849  1 .1292163E+07   4000022E-01 -.3414E+04  .9779E+03   .9996532 -.0224354  .0137885
T 1850  1 .1325594E+07   4000014E-01 -.5901E+04  .1749E+04   .9991077 -.0412647  .0090029
T 1851  1 .1304327E+07   4000021E-01  .2243E+04 -.3704E+03   .9998936  .0093031  .0112361
T 1852  1 .1329014E+07   4000020E-01  .3236E+04  .1221E+05   .9988230  .0146950  .0462241
T 1853  1 .1329836E+07   4000001E-01  .8840E+04  .4089E+04   .9992852  .0375889  .0040204
T 1854  1 .1297572E+07   4000011E-01 -.4231E+04 -.2037E+04   .9997500 -.0221991 -.0026682
T 1855  1 .1301216E+07   4000004E-01  .6189E+04 -.6067E+04   .9993425  .0289909 -.0217725
T 1856  1 .1339214E+07   4000002E-01 -.1130E+04 -.3523E+04   .9994984  .0159073 -.0273826
T 1857  1 .1340089E+07   4000011E-01  .4421E+03  .2709E+03   .9997109  .0235220  .0049734
T 1858  1 .1312936E+07   4000002E-01  .3327E+03 -.4276E+03   .9999669  .0061989  .0052745
T 1859  1 .1326858E+07   4000022E-01  .9763E+03 -.8095E+03   .9999946 -.0000216  .0032777
T 1860  1 .1302594E+07   4000020E-01 -.4845E+04 -.1150E+05   .9994276 -.0220883 -.0256249
T 1861  1 .1326682E+07   4000016E-01  .1889E+04 -.8395E+04   .9995719 -.0004634 -.0292552
T 1862  1 .1300942E+07   4000017E-01  .1719E+04 -.9169E+03   .9999197  .0123364  .0029057
T 1863  1 .1336821E+07   4000012E-01  .6147E+02  .1526E+03   .9997571  .0100376  .0196231
T 1864  1 .1276044E+07   4000021E-01  .3585E+04 -.1367E+04   .9998546  .0170460 -.0003722
T 1865  1 .1367533E+07   4000000E-01 -.1378E+04 -.4724E+04   .9995312 -.0097376 -.0290280
T 1866  1 .1301525E+07   4000022E-01 -.4298E+04 -.2229E+04   .9997319 -.0229398 -.0031393
T 1867  1 .1299244E+07   4000008E-01  .4804E+04 -.4350E+03   .9993954  .0333902  .0096925
T 1868  1 .1332697E+07   4000005E-01  .1057E+04 -.8110E+04   .9994716 -.0124236 -.0300349
T 1869  1 .1288534E+07   4000011E-01 -.4288E+04  .1033E+04   .9998665 -.0060045 -.0151975
T 1870  1 .1280691E+07   4000005E-01  .7266E+03  .4601E+03   .9999803  .0041569 -.0046992
T 1871  1 .1297391E+07   4000015E-01  .1901E+04 -.4483E+04   .9999975  .0016787 -.0014910
T 1872  1 .1333419E+07   4000000E-01  .4262E+04 -.1056E+05   .9978690  .0131390 -.0639129
T 1873  1 .1309103E+07   4000000E-01  .3704E+04 -.3135E+04   .9997669  .0143761 -.0161061
T 1874  1 .1321050E+07   4000019E-01 -.1647E+04 -.3222E+04   .9997684 -.0058945 -.0206963
