============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  20 um) ===============================
T 2798  1 .1656044E+07   2000008E-01  .1246E+04  .3204E+03   .9998276  .0128289  .0134271
T 2799  1 .1669181E+07   2000003E-01 -.1391E+04 -.2098E+04   .9998022 -.0129704 -.0150774
T 2800  1 .1705891E+07   2000022E-01  .1246E+04 -.3653E+03   .9998824  .0109192 -.0107671
T 2801  1 .1663793E+07   2000019E-01 -.3780E+03 -.7849E+03   .9999829 -.0002924 -.0058451
T 2802  1 .1683820E+07   2000009E-01  .1564E+04  .5720E+04   .9986971  .0109292  .0498461
T 2803  1 .1667186E+07   2000017E-01  .5864E+03 -.1239E+03   .9999644 -.0029444  .0079103
T 2804  1 .1687867E+07   2000012E-01  .8010E+03 -.1156E+03   .9999599  .0040106  .0080066
T 2805  1 .1679187E+07   2000021E-01 -.1385E+04 -.1988E+04   .9996785 -.0154875 -.0200768
T 2806  1 .1693457E+07   2000006E-01 -.6481E+03  .3861E+03   .9998318 -.0181272  .0028043
T 2807  1 .1674139E+07   2000010E-01 -.4125E+03 -.3987E+03   .9999671  .0034027 -.0073649
T 2808  1 .1670964E+07   2000018E-01 -.2132E+04 -.8351E+03   .9991972 -.0362908 -.0169709
T 2809  1 .1678043E+07   2000000E-01 -.8991E+02  .1105E+03   .9999779 -.0045476 -.0048420
T 2810  1 .1688845E+07   2000014E-01  .3695E+04 -.1910E+04   .9996423  .0235074 -.0127507
T 2811  1 .1674356E+07   2000010E-01  .8978E+03 -.6596E+03   .9998650  .0162171 -.0026288
T 2812  1 .1690826E+07   2000014E-01 -.1001E+03 -.4133E+02   .9999382 -.0001011  .0111192
T 2813  1 .1692583E+07   2000005E-01 -.1888E+03  .1687E+04   .9999047 -.0025573  .0135691
T 2814  1 .1683732E+07   2000021E-01 -.1064E+04  .1072E+04   .9999361 -.0112583  .0009800
T 2815  1 .1673141E+07   2000012E-01  .9921E+03  .9720E+03   .9999372  .0016872  .0110783
T 2816  1 .1665544E+07   2000000E-01  .3388E+03  .2120E+04   .9998122  .0019539  .0192791
T 2817  1 .1669930E+07   2000022E-01  .4850E+03 -.7368E+02   .9999404  .0091100 -.0060179
T 2818  1 .1652102E+07   2000005E-01  .1633E+03  .1320E+04   .9999892  .0011566  .0044989
T 2819  1 .1684305E+07   2000018E-01  .1694E+04 -.3288E+03   .9999930  .0034813 -.0013782
T 2820  1 .1688496E+07   2000016E-01  .6896E+03 -.9656E+03   .9999946  .0032415 -.0006072
T 2821  1 .1691234E+07   2000014E-01 -.3242E+03 -.9643E+03   .9999547 -.0089178 -.0033248
T 2822  1 .1657925E+07   2000008E-01 -.1399E+04  .1831E+03   .9999176 -.0122105 -.0039514
T 2823  1 .1682603E+07   2000011E-01 -.1498E+03  .7725E+03   .9999680 -.0036599  .0071115
T 2824  1 .1646628E+07   2000003E-01 -.2856E+04 -.1491E+04   .9995031 -.0263966 -.0172288
T 2825  1 .1659637E+07   2000015E-01 -.2701E+03  .7380E+03   .9999277 -.0020573  .0118503
T 2826  1 .1686794E+07   2000022E-01  .2111E+03 -.9707E+03   .9999498  .0034579 -.0094058
T 2827  1 .1641805E+07   2000009E-01  .9668E+03  .1043E+04   .9998227  .0142775  .0122806
T 2828  1 .1660796E+07   2000004E-01 -.1925E+03  .6151E+03   .9998009 -.0164524  .0112904
T 2829  1 .1699024E+07   2000018E-01 -.2584E+03 -.2414E+03   .9998904  .0066789 -.0132097
T 2830  1 .1668962E+07   2000000E-01 -.2306E+03  .7090E+03   .9999712  .0002397  .0075912
T 2831  1 .1684351E+07   2000001E-01 -.4987E+03 -.8418E+03   .9998327 -.0168130 -.0072036
T 2832  1 .1679695E+07   2000018E-01  .9794E+03 -.9582E+03   .9997460  .0224808 -.0015793
T 2833  1 .1671531E+07   2000009E-01  .1815E+03  .4621E+03   .9998414  .0178024  .0005901
T 2834  1 .1658190E+07   2000022E-01  .2184E+03  .1952E+04   .9997341  .0051754  .0224728
T 2835  1 .1674008E+07   2000020E-01 -.2435E+04  .2359E+04   .9978585 -.0585266  .0292054
T 2836  1 .1679473E+07   2000015E-01  .6997E+03  .1195E+04   .9999361  .0108517  .0031595
T 2837  1 .1670602E+07   2000021E-01 -.5311E+02  .1256E+04   .9993616 -.0068025  .0350717
T 2838  1 .1704943E+07   2000005E-01  .8196E+03  .7590E+03   .9999825  .0035930  .0047069
T 2839  1 .1689430E+07   2000010E-01 -.9786E+03  .3492E+03   .9999350 -.0103021  .0048848
T 2840  1 .1680973E+07   2000022E-01 -.5418E+03 -.2120E+04   .9996588 -.0025049 -.0260016
T 2841  1 .1678491E+07   2000017E-01  .4269E+03  .8074E+03   .9998645  .0035816  .0160655
T 2842  1 .1693093E+07   2000019E-01 -.1204E+04 -.2037E+04   .9997614 -.0099015 -.0194692
T 2843  1 .1688059E+07   2000014E-01  .1692E+03  .3831E+03   .9999849 -.0023274 -.0049757
T 2844  1 .1679215E+07   2000022E-01 -.1022E+04  .1456E+04   .9997402 -.0131646  .0186085
T 2845  1 .1710965E+07   2000020E-01 -.2236E+03  .2934E+04   .9992235  .0036016  .0392350
T 2846  1 .1698754E+07   2000007E-01 -.2300E+02  .1025E+04   .9998470 -.0008187  .0174715
T 2847  1 .1705512E+07   2000014E-01  .4691E+04 -.2088E+04   .9997364  .0185426 -.0135417
T 2848  1 .1673131E+07   2000019E-01  .1243E+04 -.2162E+04   .9998602  .0091369 -.0140021
T 2849  1 .1690594E+07   2000012E-01 -.1074E+04 -.5435E+04   .9992931 -.0142737 -.0347798
T 2850  1 .1657893E+07   2000012E-01  .2689E+04 -.2002E+04   .9996728  .0243504 -.0078265
T 2851  1 .1679469E+07   2000015E-01 -.3609E+03  .1699E+04   .9998417 -.0036738  .0174105
T 2852  1 .1681298E+07   2000002E-01 -.1454E+03 -.2033E+04   .9995437 -.0065694 -.0294839
T 2853  1 .1668317E+07   2000015E-01 -.3161E+04 -.5449E+03   .9995725 -.0277441 -.0092220
T 2854  1 .1673625E+07   2000000E-01  .1456E+04 -.9722E+03   .9999240  .0087735 -.0086626
T 2855  1 .1678197E+07   2000003E-01  .1073E+04  .1578E+04   .9996636  .0238034  .0102962
T 2856  1 .1659440E+07   2000018E-01  .1448E+04 -.1511E+04   .9999407  .0077805 -.0076146
T 2857  1 .1679314E+07   2000022E-01  .5466E+03 -.9899E+03   .9998996  .0136659 -.0037380
T 2858  1 .1680028E+07   2000021E-01  .1665E+04 -.8041E+03   .9999030  .0085771  .0109728
T 2859  1 .1693013E+07   2000020E-01 -.2507E+03 -.1910E+03   .9999778  .0026523  .0061194
T 2860  1 .1689383E+07   2000014E-01  .2573E+03  .3676E+03   .9999922  .0028494  .0027489
T 2861  1 .1695373E+07   2000000E-01  .1169E+02 -.3471E+03   .9999740  .0037454 -.0061560
T 2862  1 .1669231E+07   2000015E-01 -.1631E+04  .3616E+03   .9997001 -.0243918 -.0021743
T 2863  1 .1673069E+07   2000018E-01 -.7561E+03 -.2835E+02   .9999932 -.0036785 -.0001149
T 2864  1 .1694551E+07   2000016E-01 -.1017E+03 -.1697E+04   .9996063 -.0058237 -.0274471
T 2865  1 .1681637E+07   2000021E-01  .1058E+04 -.5230E+03   .9999154  .0129789  .0008018
T 2866  1 .1678764E+07   2000022E-01 -.4722E+02  .4879E+03   .9999984  .0015957  .0008594
T 2867  1 .1674747E+07   2000019E-01  .7298E+03  .1209E+03   .9999957 -.0013264  .0025986
T 2868  1 .1662844E+07   2000015E-01 -.5016E+03  .9529E+03   .9999891  .0001043  .0046730
T 2869  1 .1673763E+07   2000014E-01 -.1620E+04  .1472E+04   .9998176 -.0183731  .0052185
T 2870  1 .1661743E+07   2000012E-01 -.3605E+04 -.7393E+03   .9993944 -.0321260 -.0133703
T 2871  1 .1663178E+07   2000006E-01  .4504E+01 -.4290E+03   .9999892  .0000994 -.0046553
T 2872  1 .1674516E+07   2000021E-01 -.3293E+03  .6209E+04   .9981037 -.0030721  .0614776
T 2873  1 .1695716E+07   2000022E-01 -.7225E+03 -.9873E+03   .9999387  .0015998 -.0109564
T 2874  1 .1693928E+07   2000021E-01  .8212E+03  .5652E+02   .9999345  .0112950 -.0018413
T 2875  1 .1670470E+07   2000004E-01 -.1938E+03  .9579E+03   .9998673 -.0023206  .0161273
T 2876  1 .1681250E+07   2000021E-01 -.1365E+04  .6735E+03   .9998781 -.0089641  .0127827
T 2877  1 .1711166E+07   2000008E-01  .9882E+02  .2877E+03   .9999754 -.0025965  .0065146
T 2878  1 .1687009E+07   2000021E-01 -.8737E+03  .4588E+03   .9999039 -.0138243  .0010094
T 2879  1 .1710151E+07   2000017E-01  .3071E+03  .4919E+03   .9999906  .0022196 -.0037256
T 2880  1 .1701874E+07   2000022E-01 -.4834E+03 -.1327E+04   .9998965 -.0042336 -.0137489
T 2881  1 .1679202E+07   2000018E-01  .4959E+03  .6993E+03   .9996922  .0177495 -.0173362
T 2882  1 .1658297E+07   2000001E-01  .2235E+04  .4091E+03   .9992757  .0333385  .0183446
T 2883  1 .1684521E+07   2000009E-01 -.1324E+04  .1480E+04   .9998457 -.0151680  .0088655
T 2884  1 .1686044E+07   2000018E-01 -.5589E+04  .2309E+04   .9989606 -.0421154  .0174387
T 2885  1 .1676381E+07   2000006E-01  .2082E+03 -.1411E+03   .9999904 -.0038160  .0021401
T 2886  1 .1689294E+07   2000001E-01  .8540E+02 -.9731E+03   .9997504  .0041834 -.0219478
T 2887  1 .1689740E+07   2000011E-01  .9268E+03 -.1352E+04   .9998647 -.0087400 -.0139385
T 2888  1 .1673361E+07   2000022E-01 -.1812E+04 -.1513E+04   .9996587 -.0059699 -.0254320
T 2889  1 .1691901E+07   2000001E-01 -.2611E+01 -.1068E+03   .9999920  .0016674  .0036277
T 2890  1 .1664887E+07   2000009E-01  .3000E+04  .9417E+03   .9997156  .0228618  .0067886
T 2891  1 .1685466E+07   2000003E-01  .8742E+03  .3144E+02   .9999583  .0039423 -.0082363
T 2892  1 .1701993E+07   2000007E-01  .1080E+04 -.6660E+02   .9999141  .0127221  .0031451
T 2893  1 .1695468E+07   2000018E-01  .2221E+03  .1865E+00   .9999995  .0009706 -.0002958
T 2894  1 .1662510E+07   2000003E-01 -.4742E+03  .1364E+04   .9999611  .0026556  .0084158
T 2895  1 .1696869E+07   2000020E-01 -.1487E+04  .8029E+03   .9994467 -.0307995  .0125548
T 2896  1 .1678761E+07   2000008E-01 -.4607E+03 -.1958E+04   .9998365 -.0115200 -.0139400
T 2897  1 .1696079E+07   2000020E-01 -.9448E+03 -.1393E+02   .9999001 -.0087930  .0110688
T 2898  1 .1705008E+07   2000003E-01 -.1114E+04 -.5399E+03   .9999199 -.0081220 -.0097057
T 2899  1 .1694961E+07   2000005E-01  .3038E+04  .1622E+04   .9991051  .0377701  .0190354
T 2900  1 .1660850E+07   2000006E-01  .4169E+03 -.7452E+03   .9999548  .0045938 -.0083289
T 2901  1 .1672817E+07   2000017E-01  .1195E+04  .2857E+03   .9999246  .0111003  .0052596
T 2902  1 .1691008E+07   2000005E-01 -.6809E+03 -.2026E+03   .9998318 -.0084133 -.0162998
T 2903  1 .1660944E+07   2000012E-01  .6936E+03  .1350E+04   .9997877  .0054175  .0198808
T 2904  1 .1687868E+07   2000014E-01  .7387E+03  .1949E+04   .9997055  .0103846  .0219354
T 2905  1 .1662291E+07   2000014E-01 -.1930E+04 -.2048E+04   .9994619 -.0312953 -.0098236
T 2906  1 .1697169E+07   2000013E-01 -.3558E+04 -.2989E+04   .9993743 -.0218334 -.0278261
T 2907  1 .1689530E+07   2000001E-01  .4577E+02  .9211E+03   .9999664  .0041133  .0070974
T 2908  1 .1695658E+07   2000013E-01  .3165E+02 -.3202E+03   .9999359  .0089414  .0069431
T 2909  1 .1690674E+07   2000020E-01 -.1666E+04  .1362E+04   .9997988 -.0073162  .0186769
T 2910  1 .1665122E+07   2000017E-01 -.2830E+03 -.9056E+03   .9999481 -.0047006 -.0090439
T 2911  1 .1694654E+07   2000016E-01  .1825E+04 -.1735E+04   .9998350  .0151568 -.0100151
T 2912  1 .1689169E+07   2000022E-01  .3936E+03  .5854E+03   .9999026  .0130124  .0050490
T 2913  1 .1661250E+07   2000006E-01  .2684E+03 -.6684E+02   .9999991  .0012525  .0003961
T 2914  1 .1684162E+07   2000017E-01 -.9083E+03 -.1928E+03   .9999917 -.0038828  .0012035
T 2915  1 .1672479E+07   2000019E-01 -.1267E+03  .1240E+04   .9998054 -.0091183  .0174917
T 2916  1 .1661582E+07   2000019E-01 -.4198E+03 -.3467E+03   .9998967 -.0099724 -.0103555
T 2917  1 .1689779E+07   2000003E-01  .8049E+03 -.2733E+03   .9999030  .0093756 -.0102994
T 2918  1 .1673209E+07   2000020E-01  .8698E+03 -.1017E+04   .9999713  .0075239 -.0009122
T 2919  1 .1689260E+07   2000017E-01 -.1647E+04  .1631E+04   .9998738 -.0077387  .0138750
T 2920  1 .1670356E+07   2000012E-01 -.9696E+02  .1717E+03   .9997392  .0156962 -.0165864
T 2921  1 .1676383E+07   2000019E-01  .2897E+03  .3883E+03   .9999950  .0024222 -.0020108
T 2922  1 .1671762E+07   2000001E-01 -.1696E+04 -.1070E+04   .9999275 -.0093893 -.0075437
T 2923  1 .1680126E+07   2000000E-01  .1251E+01 -.3484E+03   .9999735  .0041106 -.0060089
T 2924  1 .1701543E+07   2000009E-01  .6217E+03  .2345E+04   .9997694 -.0174368  .0125356
T 2925  1 .1710513E+07   2000015E-01 -.7176E+03  .6743E+03   .9999692 -.0061206  .0049111
T 2926  1 .1664559E+07   2000017E-01  .1717E+03  .4765E+03   .9997968  .0100275  .0174882
T 2927  1 .1692083E+07   2000000E-01  .5095E+03  .1419E+03   .9999978 -.0017535 -.0011662
T 2928  1 .1677355E+07   2000007E-01 -.1874E+04 -.3718E+04   .9988275 -.0191365 -.0444672
T 2929  1 .1696883E+07   2000000E-01  .6122E+03  .2631E+03   .9999745  .0070712  .0009589
T 2930  1 .1674951E+07   2000015E-01 -.1954E+02 -.3283E+03   .9999952 -.0000415  .0030919
T 2931  1 .1686505E+07   2000019E-01  .4366E+03  .5571E+03   .9996129  .0234996  .0148940
T 2932  1 .1648278E+07   2000016E-01  .7292E+03 -.1796E+04   .9999258  .0066724 -.0101964
T 2933  1 .1687244E+07   2000019E-01 -.2656E+03 -.9410E+03   .9999681 -.0079449  .0008586
T 2934  1 .1691780E+07   2000010E-01  .1023E+03  .1032E+03   .9999961 -.0012343  .0025209
T 2935  1 .1674966E+07   2000009E-01  .5333E+03 -.2596E+04   .9996393  .0022368 -.0267614
T 2936  1 .1691098E+07   2000013E-01  .1110E+04 -.2323E+04   .9997385  .0074484 -.0216212
T 2937  1 .1671095E+07   2000002E-01 -.1809E+04 -.4512E+03   .9998136 -.0155134 -.0114935
T 2938  1 .1671219E+07   2000005E-01 -.1038E+04 -.1822E+04   .9997736 -.0194854 -.0085474
T 2939  1 .1659997E+07   2000012E-01  .3097E+04 -.1619E+04   .9985853  .0455369 -.0274557
T 2940  1 .1695476E+07   2000017E-01 -.1010E+04 -.2427E+03   .9998447  .0004031 -.0176175
T 2941  1 .1695202E+07   2000022E-01 -.8248E+03 -.1694E+04   .9999321  .0021313 -.0114577
T 2942  1 .1689675E+07   2000002E-01 -.1450E+04 -.6246E+03   .9999767 -.0056109 -.0038793
T 2943  1 .1678134E+07   2000014E-01  .1593E+04 -.1025E+04   .9997528  .0161715 -.0152587
T 2944  1 .1680886E+07   2000016E-01  .6165E+03 -.2501E+04   .9996159  .0125841 -.0246913
T 2945  1 .1684893E+07   2000018E-01 -.4472E+04 -.3995E+04   .9992319 -.0255376 -.0297214
T 2946  1 .1683723E+07   2000017E-01 -.1939E+04 -.1840E+03   .9999296 -.0087492  .0080208
T 2947  1 .1667742E+07   2000004E-01  .4384E+03  .9243E+02   .9999799  .0051006 -.0037605
T 2948  1 .1675479E+07   2000017E-01  .1169E+04  .2873E+03   .9999569  .0067170 -.0064024
T 2949  1 .1679952E+07   2000012E-01 -.6933E+02  .6096E+03   .9999780 -.0009085  .0065744
T 2950  1 .1683804E+07   2000015E-01 -.1392E+04  .3465E+03   .9999611 -.0086550  .0017198
T 2951  1 .1686796E+07   2000003E-01 -.1132E+04  .2226E+03   .9999777  .0001666  .0066788
T 2952  1 .1679929E+07   2000009E-01  .6845E+03  .7624E+03   .9999414  .0004123  .0108208
T 2953  1 .1691372E+07   2000002E-01 -.2275E+04 -.5780E+03   .9996297 -.0226749 -.0150459
T 2954  1 .1681422E+07   2000010E-01  .6662E+04 -.1763E+04   .9990150  .0363647 -.0254290
T 2955  1 .1665972E+07   2000012E-01 -.3021E+03 -.5693E+03   .9998490 -.0104665 -.0138686
T 2956  1 .1686493E+07   2000010E-01  .1441E+04  .1588E+04   .9998959  .0137455  .0043781
T 2957  1 .1674461E+07   2000003E-01 -.1382E+04  .1215E+03   .9998549 -.0086515 -.0146726
T 2958  1 .1695392E+07   2000014E-01 -.1471E+04 -.2726E+04   .9976442 -.0325981 -.0603614
T 2959  1 .1661762E+07   2000017E-01  .1766E+03  .1057E+04   .9999504  .0045699  .0088514
T 2960  1 .1660899E+07   2000017E-01  .9200E+03  .2729E+04   .9995888  .0092396  .0271462
T 2961  1 .1701391E+07   2000017E-01 -.9576E+03  .3265E+03   .9999758 -.0064935  .0025140
T 2962  1 .1667360E+07   2000010E-01 -.3282E+04  .1703E+03   .9976276 -.0684526 -.0073037
T 2963  1 .1688210E+07   2000010E-01 -.9579E+03 -.1426E+04   .9999328 -.0107188 -.0044242
T 2964  1 .1674798E+07   2000008E-01  .8222E+03 -.4048E+03   .9998498  .0123679 -.0121418
T 2965  1 .1698914E+07   2000019E-01  .7719E+03 -.3336E+03   .9999423  .0044004 -.0098003
T 2966  1 .1661709E+07   2000010E-01 -.1004E+04  .4015E+03   .9998469 -.0085230 -.0152839
T 2967  1 .1664616E+07   2000022E-01 -.3097E+04 -.8795E+03   .9997766 -.0133510 -.0163846
T 2968  1 .1691535E+07   2000013E-01  .1829E+04  .3833E+03   .9999674  .0077004 -.0024089
T 2969  1 .1714488E+07   2000017E-01  .9795E+03 -.1249E+03   .9999604  .0085323 -.0025257
T 2970  1 .1673791E+07   2000013E-01 -.3713E+03  .3530E+03   .9997801 -.0017879  .0208936
T 2971  1 .1659130E+07   2000017E-01 -.1665E+04  .3290E+03   .9998212 -.0094257  .0163916
T 2972  1 .1689065E+07   2000019E-01  .1182E+04 -.3877E+03   .9998934  .0118914 -.0084714
T 2973  1 .1685899E+07   2000008E-01 -.6437E+03  .6194E+03   .9999499 -.0081293  .0058479
T 2974  1 .1680917E+07   2000014E-01 -.2851E+04 -.7491E+02   .9999319 -.0116443  .0007297
T 2975  1 .1682094E+07   2000003E-01 -.1414E+04  .2280E+04   .9995982 -.0210721  .0189596
T 2976  1 .1678857E+07   2000018E-01  .5179E+03 -.1026E+04   .9999006  .0011224 -.0140524
T 2977  1 .1694046E+07   2000002E-01  .1807E+04  .3743E+03   .9996778  .0173308  .0185468
T 2978  1 .1680134E+07   2000014E-01  .3332E+04  .8497E+03   .9992593  .0380611  .0056750
T 2979  1 .1697044E+07   2000001E-01 -.2904E+03  .5252E+03   .9999779 -.0044417  .0049458
T 2980  1 .1663824E+07   2000006E-01  .2858E+04  .6904E+03   .9998442  .0165092 -.0062526
T 2981  1 .1667069E+07   2000013E-01 -.8175E+03 -.7204E+03   .9999320 -.0109399 -.0040451
T 2982  1 .1678403E+07   2000001E-01  .1677E+02 -.1509E+04   .9999522 -.0051592 -.0083090
T 2983  1 .1651114E+07   2000015E-01  .8242E+04 -.1912E+03   .9861553  .1626882 -.0320979
T 2984  1 .1673963E+07   2000012E-01  .4925E+03  .1679E+04   .9999558 -.0008178  .0093665
T 2985  1 .1676541E+07   2000001E-01  .9850E+03  .2147E+03   .9999391  .0106642  .0028427
T 2986  1 .1692506E+07   2000012E-01  .2098E+04 -.3661E+03   .9998856  .0145774 -.0040301
T 2987  1 .1675023E+07   2000004E-01  .5864E+01 -.7548E+02   .9999902 -.0035452 -.0026505
T 2988  1 .1663266E+07   2000008E-01  .1436E+03 -.9924E+03   .9999425  .0089624 -.0058839
T 2989  1 .1699630E+07   2000012E-01 -.1008E+04  .1738E+04   .9997611 -.0100907  .0193911
T 2990  1 .1681648E+07   2000000E-01 -.4719E+03  .8050E+03   .9999658  .0008474  .0082257
T 2991  1 .1698714E+07   2000018E-01 -.1744E+03 -.4668E+03   .9999769 -.0020082 -.0064903
T 2992  1 .1696133E+07   2000016E-01  .3555E+03  .6735E+03   .9999745  .0000338  .0071480
T 2993  1 .1671296E+07   2000013E-01 -.7393E+02  .1393E+04   .9996117 -.0019211  .0277978
T 2994  1 .1699563E+07   2000017E-01  .6868E+03 -.1798E+04   .9995932  .0075904 -.0274922
T 2995  1 .1671101E+07   2000011E-01  .3097E+02  .5343E+03   .9999874 -.0004923  .0050030
T 2996  1 .1682644E+07   2000019E-01  .3801E+04 -.2551E+04   .9980591  .0564686 -.0262557
T 2997  1 .1682707E+07   2000005E-01 -.1589E+04 -.1482E+04   .9997428 -.0176023 -.0142982
T 2998  1 .1691765E+07   2000010E-01 -.4284E+03  .6817E+03   .9999574 -.0026028  .0088591
T 2999  1 .1676935E+07   2000007E-01 -.4571E+03 -.4411E+03   .9999998 -.0005984 -.0001299
T 3000  1 .1661555E+07   2000015E-01 -.2062E+04  .4274E+03   .9995695 -.0293290  .0007457
T 3001  1 .1684943E+07   2000013E-01  .3988E+03 -.8751E+03   .9999880  .0004872  .0048772
T 3002  1 .1663211E+07   2000019E-01  .3584E+03  .8297E+03   .9997711 -.0140999  .0160917
T 3003  1 .1673976E+07   2000016E-01  .3467E+03 -.7736E+03   .9999989  .0006610 -.0012986
T 3004  1 .1685647E+07   2000002E-01  .3125E+02 -.8767E+02   .9999417  .0005364 -.0107888
T 3005  1 .1695244E+07   2000011E-01  .3073E+03 -.6497E+03   .9999911 -.0003592 -.0041978
T 3006  1 .1682906E+07   2000006E-01 -.2058E+03 -.5387E+03   .9993494 -.0145316 -.0330099
T 3007  1 .1673729E+07   2000005E-01 -.6715E+03  .2871E+02   .9999309 -.0096999 -.0066419
T 3008  1 .1653709E+07   2000009E-01  .3299E+03 -.6238E+03   .9999896 -.0018338 -.0041659
T 3009  1 .1687777E+07   2000011E-01 -.1817E+03 -.7130E+03   .9999322 -.0038373 -.0109984
T 3010  1 .1680185E+07   2000020E-01  .4644E+03  .9445E+03   .9999750 -.0015947  .0068920
T 3011  1 .1686655E+07   2000019E-01 -.1597E+04  .1490E+04   .9999006 -.0135927 -.0037463
T 3012  1 .1662943E+07   2000005E-01 -.1611E+03  .2061E+04   .9998545  .0030409  .0167847
T 3013  1 .1674240E+07   2000001E-01 -.6176E+03 -.4212E+03   .9999582 -.0002428 -.0091361
T 3014  1 .1663797E+07   2000008E-01 -.8320E+03 -.1521E+03   .9999728 -.0057240  .0046464
T 3015  1 .1701753E+07   2000007E-01  .1017E+03  .1238E+04   .9999759  .0021178  .0066176
T 3016  1 .1704582E+07   2000005E-01  .9002E+03  .5893E+03   .9998410  .0125094  .0127054
T 3017  1 .1684379E+07   2000012E-01  .1258E+04 -.3048E+03   .9999341  .0109626  .0034014
T 3018  1 .1654716E+07   2000020E-01  .4899E+04 -.2239E+04   .9984823  .0508289 -.0212007
T 3019  1 .1687161E+07   2000006E-01 -.1173E+04  .4092E+02   .9999896 -.0033577  .0030853
T 3020  1 .1691085E+07   2000019E-01  .7106E+02  .1226E+03   .9999598 -.0001444 -.0089673
T 3021  1 .1645639E+07   2000017E-01  .8676E+03 -.8818E+03   .9999230  .0040657 -.0117221
T 3022  1 .1668439E+07   2000019E-01 -.3704E+03  .2023E+03   .9999819 -.0053120 -.0028292
T 3023  1 .1679757E+07   2000000E-01 -.4987E+03 -.1996E+04   .9999306 -.0028934 -.0114168
T 3024  1 .1685608E+07   2000015E-01  .5866E+03 -.8108E+03   .9999252  .0057576 -.0107953
T 3025  1 .1681169E+07   2000002E-01  .1387E+03 -.5611E+03   .9999158  .0006695 -.0129587
T 3026  1 .1699033E+07   2000008E-01  .1432E+04 -.1776E+04   .9993399  .0311678 -.0186629
T 3027  1 .1681043E+07   2000010E-01  .5058E+03  .2047E+04   .9996419 -.0025154  .0266419
T 3028  1 .1689075E+07   2000021E-01  .8963E+03 -.9270E+03   .9998275  .0158509 -.0096838
T 3029  1 .1682266E+07   2000018E-01  .1257E+04 -.1007E+04   .9995512 -.0050839 -.0295214
T 3030  1 .1679171E+07   2000014E-01 -.9253E+03  .1387E+04   .9998634 -.0071203  .0149155
T 3031  1 .1677596E+07   2000016E-01 -.9047E+03  .3970E+03   .9999810 -.0060987 -.0009200
T 3032  1 .1676787E+07   2000020E-01 -.2665E+04 -.9969E+03   .9997654 -.0216596 -.0000581
T 3033  1 .1674189E+07   2000021E-01  .2918E+03 -.1622E+03   .9999885 -.0042838 -.0021382
T 3034  1 .1693123E+07   2000023E-01  .4151E+03  .3959E+03   .9999314  .0115312  .0020612
